Andres Elirio,Lopez,35008092,24/05/2002
Fernando Napoleon,Moncaleano,35008093,17/07/2000
Luisa Indalecia,Horta,35008094,08/08/1998
Noelia Olga,Castaño,35008095,21/06/2001
Jorge Haudalicio,Forero,35008096,09/07/2001
Guillermina Ladis,Rodríguez,35008097,14/09/2000
Nicanor Daniel,Jimenez,35008098,03/09/2000
Helena Ileana,Hernandez,35008099,17/08/1998
Dalia Leonor,Delgado,35008100,16/03/1999
Emilse Ida,Tarquino,35008101,02/08/1999
Leonor Estela,Quesada,35008102,19/10/2001
Aurora Eva Noemi,Forero,35008103,03/04/2003
Rosenda Genoveva,Beltrán,35008104,27/01/1999
Bautista Natalio,Sierra,35008105,17/02/2002
Norberto Cosme,Romero,35008106,13/05/2002
Raul Geronimo,Zúñiga,35008107,04/07/2001
Norma Florencia,Beltrán,35008108,14/06/1998
Hugo Jose Eduardo,Acero,35008109,15/10/2001
Hector Luis Rafael,Rueda,35008110,17/06/2002
Enrique Dino,Jimenez,35008111,22/04/2000
Joung Hee,Varon,35008112,01/11/2000
Dahui,Blanco,35008113,14/02/2002
Rosa Beatriz Ines,Sanchez,35008114,24/04/2003
Josefa Lidia del Valle,Novoa,35008115,07/05/2000
Bernardo Constantino,Navia,35008116,11/09/2000
Estela Blasia,Quesada,35008117,03/01/2003
Cledia Delaurden,Romero,35008118,27/02/1998
Julia Nicolasa,Romero,35008119,13/02/2001
Orfilia Anastacia,Suarique,35008120,04/02/1999
Mario Alberto,Sierra,35008121,18/05/1998
Alba Zulema,Zúñiga,35008122,09/04/2002
Gerardo Guillermo,Rocha,35008123,28/01/2000
Nora Maria Isabel,Lopez,35008124,26/04/2003
Ernesto San Martin,Rey,35008125,23/08/2001
Guillermo Romeo,Forero,35008126,09/05/2003
Ramona Berta Del Valle,Quesada,35008127,02/01/2001
Adela Lucilda,Cortés,35008128,19/10/2000
Ana Ladislaa,Barjuch,35008129,15/11/2002
Primitivo Raùl,Barrera,35008130,04/11/1999
Ortencia Angela,Jimenez,35008131,28/11/2002
Ramona Felipa,Guacas,35008132,26/02/2001
Martha Emma,Mahecha,35008133,03/01/2003
Emilio Samuel,Sierra,35008134,25/04/1998
Ederlinda,Bolívar,35008135,08/01/2003
Lydia Angelica,García,35008136,10/03/1999
Victor Diego,Sanchez,35008137,28/09/2002
Lito Ambrosio,Garcia,35008138,20/07/2003
Ramona Brígida,Acevedo,35008139,22/01/2002
Marcelino Eduviles,Jimenez,35008140,10/01/1999
Bernarda Rogelia,Romero,35008141,06/05/2001
Faustino Santiago,Tarquino,35008142,14/06/1999
Veronico Cirilo,Rodríguez,35008143,12/06/1999
Maria Filadelfia,Bolívar,35008144,13/08/2000
Ildefonsa Maria,Alfonso,35008145,04/05/2000
Adela Dalmira,Rodríguez,35008146,16/11/2002
Donata Porfidia,Vargas,35008147,09/04/1998
Fidelina Dolores,Hernández,35008148,12/10/2003
Vicente Antonino,Perez,35008149,17/12/2000
Luisa Pilar,Rey,35008150,09/03/2003
Alva Tomasa,Nieto,35008151,09/01/2002
Lilia Vita,Tarquino,35008152,05/05/2002
Brigida Enriqueta Teresa,Sanchez,35008153,03/05/2000
Arsenio Patricio Del Carmen,Polo,35008154,16/06/2002
Dalmacio Rodolfo,Bravo,35008155,04/12/2001
Dalmacia Alicia,Castiblanco,35008156,20/09/2003
Arminda Mirtha,Botero,35008157,08/02/2001
Franz Arnaldo,Mahecha,35008158,09/01/1998
Juan Armando,Rey,35008159,18/03/2000
Clelia Rosario,Barjuch,35008160,25/09/1999
Lucia Ramona Antonia,Barrera,35008161,09/09/2001
Celina Saturnina,Nieto,35008162,25/04/2002
Noe,Sanchez,35008163,08/12/1998
Amalia Alcira,Polo,35008164,20/03/2003
Regina Graciela,Mogollón,35008165,19/01/2000
Isabelino Cristobal,Gonzalez,35008166,15/02/2002
Odelsia Noemi,Rey,35008167,13/07/1999
Irma America,Rocha,35008168,13/04/2002
Edelma Florinda,Acero,35008169,27/05/1998
Hilda Teresita Beatriz,Aristizabal,35008170,07/02/1999
Criseria Martina,Rey,35008171,21/05/2000
Monserrat Edith,Sánchez,35008172,14/06/2002
Vinicio Menfi,Fino,35008173,24/08/2002
Obdulia Noemi,Cortés,35008174,19/07/2002
Ines Modesta,Perez,35008175,02/08/2003
Teresa Maria Ines,Botero,35008176,19/12/1999
Tomasa Mercedes,Villa,35008177,05/09/1998
María Del Carmen Elena,Sánchez,35008178,02/03/2003
Haydée Clementina,Montoya,35008179,22/07/2001
Irma Benedicta,Muñoz,35008180,09/09/2000
Francisco Blas,Rodríguez,35008181,16/01/2002
Andres Favio,Mogollón,35008182,18/05/1999
Josefa Lastemia,Alfonso,35008183,23/09/2001
Mireya Lia Enriqueta,Fernández,35008184,13/02/2001
Luis Artigas,Novoa,35008185,06/05/1998
Ivan Edgardo,Gomez,35008186,14/07/2000
Roque Silvano,Orozco,35008187,09/04/2001
Teresita Noel,Coral,35008188,01/04/1998
Sara Elida,Rey,35008189,11/12/2001
Valter Luis,Puerto,35008190,05/12/2001
Leonor Nora,Lanao,35008191,16/01/2003
Leopoldo Omar,Cervantes,35008192,11/12/1999
Justo Luis Tomas,Camargo,35008193,22/05/1998
GILIA,Sierra,35008194,15/05/2003
Zulma Maria Luisa,Marin,35008195,07/07/1998
Estela Mirian de las Mercedes,Garcia,35008196,10/12/2001
Anselmo Domingo,Rocha,35008197,25/01/1999
Argelia del Rosario,Cervantes,35008198,23/02/2003
Angel Rafael Alberto,Bravo,35008199,10/01/2000
Romualdo Carlos,Cruz,35008200,04/03/1998
Delfina Blanca,Cortés,35008201,25/05/2000
Beatriz Pascualina,Jimenez,35008202,23/11/2002
Vicente Alberto,Moncaleano,35008203,06/11/2001
Mirtala Antonieta,Rocha,35008204,04/08/1999
Paulina Regina,Aristizabal,35008205,04/06/2000
Ventura Egar,Orozco,35008206,13/03/2001
Nilda Veronica,Garcia,35008207,07/12/2001
Neli Rosario,Aristizabal,35008208,13/09/2003
Rafael Bautista,Blanco,35008209,05/07/2003
Segunda Adelaida,Gomez,35008210,24/02/1998
Reina Teresita De Jesus,Cruz,35008211,18/03/2003
Jorge Hernan,Cruz,35008212,21/12/2001
Argentino Cesar,Blanco,35008213,27/11/1999
Luciano Antonio Jose,Mogollón,35008214,14/01/2003
Ricardo Santiago,Sánchez,35008215,20/03/2003
Ramona Iris,Zúñiga,35008216,11/02/2001
Lujan Alicia,Tarquino,35008217,06/08/2002
Maria Silvia Estela,Moncaleano,35008218,08/03/2000
Teresa del Lollole,Castaño,35008219,20/03/2000
Amparo Del Valle,Dussán,35008220,18/09/2003
Ursino Teodoro,Mogollón,35008221,11/07/1999
Dominga Felisa,Montoya,35008222,22/06/2003
Winston Gregorio,Villa,35008223,15/04/2003
Nestor Puro,Sierra,35008224,27/09/2001
Ricardo Abel,Vargas,35008225,21/09/2001
Ramona Tránsito,Nieto,35008226,07/12/1999
Ana Lia,Beltrán,35008227,25/06/2003
Francisca Casilda,Tarquino,35008228,22/04/2000
Sonia Berta,Herrera,35008229,02/02/2002
Marta Heve,Navia,35008230,23/11/1998
Elsa Eda,Mejia,35008231,04/10/2002
Eodulia Elena,Tarquino,35008232,11/09/2000
Melania del Carmen,Sierra,35008233,16/04/1998
Martha Maria Lucia,Pinzon,35008234,27/06/1998
Juan Silvano,Muñoz,35008235,24/07/2002
Mafalda Aidee,Novoa,35008236,07/06/2000
Griselda Irma,Beltrán,35008237,14/07/2001
Eulogia Norma,Rocha,35008238,21/08/2001
Carlos Cornelio,Camargo,35008239,12/03/2001
Olga Remigia,Sierra,35008240,15/05/2000
Raquel Angelina,Coral,35008241,13/03/2001
Dina Raquel,Fino,35008242,05/05/2002
Viviana Otilia,Zúñiga,35008243,10/04/2002
America Nemesia,Zúñiga,35008244,10/02/2002
Bacilio Reynaldo,Orozco,35008245,21/07/2002
Marta Nidia,Rey,35008246,05/01/2001
Gregoria Josfina,Cervantes,35008247,27/04/2002
Elvando Hortensio,Diaz,35008248,15/07/2001
Elcio Vicente,Moncaleano,35008249,22/04/2000
Florinda Leticia,Beltrán,35008250,07/01/1999
Benigno Bienvenido,Blanco,35008251,09/12/2003
Maria De Lurdes,Gomez,35008252,27/11/2003
Oritia Del Carmen,Marin,35008253,11/10/2001
Marta Clarina,Ruiz,35008254,01/10/2001
Raul Yecid,Pinzon,35008255,15/12/2002
Ruperta Andina,Mogollón,35008256,06/12/2000
Ofelia Vilma,Dussán,35008257,18/11/2001
Audelina Elcira,Torres,35008258,02/11/2001
Griselda Etel,Rodríguez,35008259,18/01/2003
Adelqui Carlos,Guacas,35008260,23/02/1998
Argina del Carmen,Bolívar,35008261,23/09/2002
Delia Efigenia,Ortega,35008262,10/11/2002
Patricia Elva,Fino,35008263,12/01/1999
Mauricio Delfin,Cruz,35008264,27/06/2000
Joba Del Carmen,Villa,35008265,15/07/2002
Asuncion Lucia,Nieto,35008266,28/08/1999
Luis Fabio,Lopez,35008267,08/02/2000
Abel Ciriaco,Diaz,35008268,03/11/2001
Maria Cristina A,Barrera,35008269,05/05/1999
Ysmael Manuel,Diaz,35008270,14/01/1999
Rodolfo Ernesto,Herrera,35008271,22/12/1999
Carlos Ezequiel,Blanco,35008272,15/10/2000
Daniel Edmundo,Rey,35008273,09/06/2002
Juana Siria,Garcia,35008274,24/01/1998
Sonia Elida,Rodríguez,35008275,10/06/2001
Maria Norma Francisca,Zúñiga,35008276,03/10/2001
Noemi Pura,Cortés,35008277,10/06/2003
Griselda Elina,Rueda,35008278,14/02/1999
Zulema Bernarda,Tarquino,35008279,03/02/2003
Maria Eva Eulalia,Estudiantes,35008280,15/11/2000
Vladimir Nicolas,Nieto,35008281,06/03/1998
Dilcia Del Valle,Camargo,35008282,09/02/2001
Laura Maria Agnese,Rey,35008283,08/12/2001
Horacio Baltasar,Fernández,35008284,23/03/2000
Facundo Gabriel,Horta,35008285,09/04/2000
Demetrio Jose Luis,Ruiz,35008286,26/08/2000
Sixta Bonifacia,Mogollón,35008287,09/10/2000
Orlando Angel,Villa,35008288,08/06/2002
Carlos Sunildo,Diaz,35008289,09/02/1999
Gilberto Luis,Polo,35008290,28/08/1998
Zulema Estela,Suarique,35008291,03/10/2000
Rosario Delfina,Aristizabal,35008292,15/04/1998
Teresa Vilma,Orozco,35008293,18/11/2000
Clemencia Victoria,Bolívar,35008294,22/02/2000
Haydee Josefa,Romero,35008295,09/07/2002
Domingo Cesar,Barthel,35008296,17/03/2002
Fulong,Cruz,35008297,09/05/2003
DISA IRIS,Rey,35008298,04/10/2002
Romana Maria Teresa,Suarique,35008299,14/06/1998
Victoria Nidia,Tarquino,35008300,19/03/2002
Chen Hui,Muñoz,35008301,26/02/2002
Nora Tomasa,Fino,35008302,14/05/1999
Santiago Narciso,Sanchez,35008303,24/09/2001
Odilon Armando,Ortega,35008304,20/09/2003
Abilio Fernandez,Lopez,35008305,11/09/2001
Raul Erico Alberto,Mogollón,35008306,02/05/1998
Nestor Teodoro,Mogollón,35008307,13/10/2002
Fredy Candido,Cruz,35008308,27/01/2003
Eda Matilde,Blanco,35008309,22/09/1999
Alfonso Angel,Jimenez,35008310,27/09/2000
Lorgio Efrain,Muñoz,35008311,07/03/2003
Boris Ernesto,Lopez,35008312,03/01/2003
Ramon Quintin,Novoa,35008313,23/12/2001
Jose Rolando Timoteo,Acero,35008314,19/01/2000
Ruben Benjamin,Quesada,35008315,25/12/2002
Norberto Atilio,Coral,35008316,09/01/2003
Carlina De Las Marias,Rodríguez,35008317,04/06/2001
Carlos Pedro Ramiro,Cruz,35008318,13/09/2001
Gladys Marga,Montoya,35008319,24/05/1998
Alberto Eduardo,Vargas,35008320,16/06/1998
Nora Maria Del Carmen,Vargas,35008321,25/01/2002
Bonifacia Magdalena,Cervantes,35008322,03/07/1999
Exequiel Faustino,Mendoza,35008323,18/02/2002
Leda Esmeralda,Hernandez,35008324,15/04/2002
Irene Teresita,García,35008325,19/01/2001
Claudia Fidelina,Forero,35008326,19/08/2002
Rosa Betsabe,Novoa,35008327,19/02/2003
Rosario Nasaria,Beltrán,35008328,05/08/2003
Nicomere,Acero,35008329,24/04/1999
Nelly Martina,Muñoz,35008330,09/02/2003
Josefina Delina,Dueñas,35008331,18/07/2002
Yuli,Rodríguez,35008332,18/08/2003
Luisa V,Bravo,35008333,12/10/2003
Pedro Lelio,Herrera,35008334,16/02/1998
Salustiano Jose,Vargas,35008335,04/04/1999
Camilo Pablo,Castaño,35008336,24/11/1998
Helvecia  Isabel,Aristizabal,35008337,25/04/2002
Leopoldo Humberto,Aristizabal,35008338,08/12/2002
Carmen Nora,Beltrán,35008339,19/10/1998
Susana Veatriz,Beltrán,35008340,09/01/2002
Edgardo Neri,Diaz,35008341,12/03/2003
Reynaldo Humberto,Puerto,35008342,18/10/2003
Pablo Jose Guadalupe,Fino,35008343,23/06/2001
Felipa Etelvina,Cruz,35008344,15/02/2002
Elva Asuncion,Castaño,35008345,02/11/2003
Serafin Timoteo,Hernández,35008346,03/07/1999
Maria Paulo,Marin,35008347,12/06/2000
Carolina Isolina,Navia,35008348,22/01/2002
Felisa Agripina,Gonzalez,35008349,20/11/2000
Nicolas Gerardo,Rey,35008350,24/10/1998
Alicia Rogelia,Barjuch,35008351,13/08/2002
Elodia Elva,Muñoz,35008352,01/01/2001
Bruno Gerardo,Barthel,35008353,21/02/1998
Rosa de Mercedes,Ortega,35008354,21/02/2000
Edgardo Humberto,Varon,35008355,03/06/2003
Beba Victorina,Guerrero,35008356,04/03/2002
Irma Idalia,Nieto,35008357,22/02/2001
Ana Milena,Mahecha,35008358,04/02/2003
LAWRENCE FRANCIS,Romero,35008359,26/01/2000
Glady Dalinda,Nieto,35008360,05/04/1999
Rofer Orlando,Marin,35008361,16/09/2003
Clara Elisa,Alfonso,35008362,27/12/2003
Antonio Lauro,Sanchez,35008363,09/05/2002
Gualberto Nestor,Coral,35008364,01/07/2000
Edelmiro Benito,Coral,35008365,17/04/1998
Anibal Nicolas,Hernandez,35008366,10/10/1998
Maria del Carmen Lourdes,Romero,35008367,19/12/1998
Silvia Estela Guadalupe,Ortega,35008368,18/10/2001
Miguel Juan Roberto,Montoya,35008369,19/10/2002
Jose Ruperto,Polo,35008370,16/03/2001
CELINA ROGELIA,Garcia,35008371,10/07/2001
Liliana Carlina,Mendoza,35008372,18/11/2002
Vilma Teresa,Nieto,35008373,09/05/1999
Lucrecia Eva,Navia,35008374,20/12/1998
Escarpio,Suarique,35008375,13/04/1998
Aida Luisa,Navia,35008376,09/04/1999
Miguela Raquel,Romero,35008377,09/09/2003
Panfilo Alberto,Fernández,35008378,07/10/2000
Juana Silivia,Castaño,35008379,19/11/2003
Maria Elvira Anatilde,Acero,35008380,07/12/2002
Chin Teng,Aristizabal,35008381,07/06/1998
Vladimira,Barthel,35008382,23/07/1998
Maria Teresa Del Carmen,Cortés,35008383,07/04/1999
Raul Jacinto Francisco,Herrera,35008384,28/09/2000
Aldo Quinto,Sierra,35008385,16/07/1998
Delia Nelly,Beltrán,35008386,09/03/2003
Vilma Nidia,Barrera,35008387,22/12/2002
Liliana Marina,Delgado,35008388,06/04/2001
Miguela Jesusa,Blanco,35008389,27/05/1998
Alonso,Puerto,35008390,26/07/1999
Maria Gloria,Varon,35008391,01/10/2000
Ermelinda Josefa,Suarique,35008392,14/03/1999
Ibel Lucia,Mendoza,35008393,28/11/2002
Atilio Domingo,Pinzon,35008394,03/02/1999
Graciela Judit,Rueda,35008395,28/04/2000
Edelmir Pedro Miguel,Rueda,35008396,01/07/2002
Vicenta Dolores,Mogollón,35008397,17/02/2000
Nicanor Gharib,Coral,35008398,26/03/2000
Irma Clarinda,Mahecha,35008399,12/12/2003
Stella Mirtha,Fernández,35008400,21/04/2003
Lidia  Romelia,Vargas,35008401,26/06/2000
Clelia Rita,Bolívar,35008402,01/02/2003
Lucinda del Valle,Guerrero,35008403,03/10/1999
Aminta Beatriz,Moncaleano,35008404,08/09/1998
Hermenegildo Juan,Torres,35008405,04/10/1999
Luisa Lucrecia,Mahecha,35008406,22/12/1998
Julia Libertad,Blanco,35008407,21/11/1999
Nybia Teresa,Acero,35008408,12/05/1998
Reina Benita,Romero,35008409,01/03/1998
Marcos Octavio,Mendoza,35008410,01/04/2001
Reder Jose,Villa,35008411,01/07/2002
Castulo,Aristizabal,35008412,23/09/2001
Maria Daluz,Lanao,35008413,12/05/1999
Hilario Abel,Pinzon,35008414,19/10/2003
Teresa Elva,Botero,35008415,25/01/2003
Hipolito Eladio,Camargo,35008416,25/01/2003
Carolina Guadalupe,Fernández,35008417,07/09/2000
Enrique Pedro Romeo,Sanchez,35008418,26/09/2002
Sauro Adriano Francisco,Cruz,35008419,09/01/1998
Benita Aidee,Dussán,35008420,16/01/2000
Santiago Angel,Puerto,35008421,04/05/1999
Asunta Jorgelina,Barrera,35008422,22/12/2000
Manuel Urbano,Rey,35008423,02/07/2001
Elsa Angelina,Navia,35008424,22/12/2003
Antonia Ruperta,Tarquino,35008425,22/08/2000
Rogelio Juan Vicente,Herrera,35008426,17/11/2001
Renes Graciela,Coral,35008427,24/07/2002
Antonia Lourdes,Gomez,35008428,03/04/2001
Walter Wolfgang Arturo,Aristizabal,35008429,03/07/2001
Ofelia Corina,Alfonso,35008430,20/07/1998
Edgardo Delfino,Acero,35008431,27/06/2001
Graciela Rosa,Lanao,35008432,17/07/2001
Liliana Ofelia Elba Cristina,Romero,35008433,02/01/1998
Nicolas Efrain,Ortega,35008434,21/03/1998
Candido Nicolas,Sierra,35008435,01/03/2001
Carlina Eulalia,Perez,35008436,01/05/1999
Esperanza Raquel,Rueda,35008437,17/04/2000
Lidia Perfecta,Varon,35008438,19/06/2003
Ismael Bartolo,Puerto,35008439,15/08/1999
Florentino Jose,García,35008440,23/04/2000
Luis Justino,Blanco,35008441,09/08/2000
Pio Dalmacio,Rueda,35008442,24/11/2000
Ruben Celestino,Sanchez,35008443,11/07/2001
FLORENCIO GILBERTO,Mahecha,35008444,04/08/2002
Adolfo Serafin,Sanchez,35008445,06/01/1999
Gustavo Martin,Gonzalez,35008446,21/08/2000
Elsa Ruby,Botero,35008447,24/07/1999
Ramon Joaquin,Guerrero,35008448,20/05/2000
Yole Liliana,Moncaleano,35008449,21/09/2001
Maria Ynes,Sánchez,35008450,27/07/1998
Arlette Maria,Bravo,35008451,01/09/2000
Enrique Otto,Dueñas,35008452,14/01/1998
Omar Gabriel,Orozco,35008453,15/09/2002
Elena Victoria,Orozco,35008454,10/09/2000
Fortunato Domingo,Mendoza,35008455,12/05/1998
Demetrio Elvio,Garcia,35008456,07/09/2001
Segundo Cirilo,Lanao,35008457,19/08/2001
Natalia Amelia,Herrera,35008458,16/11/2003
Dalmira Argentina,Orozco,35008459,06/10/1998
Pablo Crisostomo,Pinzon,35008460,20/03/1998
Anibal Argelio,Bolívar,35008461,10/02/2001
Annunziato,Botero,35008462,06/04/2001
Omar Vicente Domingo,Rey,35008463,19/02/1999
Adriana Amalia,Guacas,35008464,15/07/2000
Anabella de Corvel,Novoa,35008465,24/03/2000
Fedora Mirta,Castiblanco,35008466,08/05/2002
JUAN CANSIO,Aristizabal,35008467,01/09/2003
Noemí Máxima,Orozco,35008468,17/01/1998
Elba Filpo,Gonzalez,35008469,16/03/1999
Estela Victoria,Romero,35008470,19/12/2003
Antonio Deolindo,Sanchez,35008471,07/01/2002
Delia Guadalupe,Herrera,35008472,07/03/1998
Zulima Estela,Quesada,35008473,22/03/2000
Enriqueta Agustina,Villa,35008474,24/06/2003
Maria Osvaldo,Jimenez,35008475,26/07/2003
Zenobia Leonor,Moncaleano,35008476,14/09/2000
Florindo Pedro,Castaño,35008477,14/06/2002
Maria Norma del Valle,Sánchez,35008478,21/08/2002
Margot Enriqueta,Ortega,35008479,28/01/1998
Rodolfo Mauricio,Castaño,35008480,11/10/1999
Renee Berg,Orozco,35008481,05/08/2002
Bertha Cayetana,Rueda,35008482,15/06/1998
Nestor Osvaldo Jose,Castaño,35008483,23/01/2002
Normando Romulo,Mahecha,35008484,08/07/1999
Jeronimo Cirilo,Coral,35008485,03/05/1999
Yukio,Camargo,35008486,05/05/1999
Simpluniana Marciana,Perez,35008487,01/05/2003
Jose Evangelista,Sierra,35008488,08/09/1998
Ana Marisa Dominga,Cortés,35008489,26/01/2002
Norberto Castor,Acero,35008490,20/02/1998
Mari Antonia,Torres,35008491,10/08/1999
Antonia Inmaculada Vida,Sánchez,35008492,07/06/2001
Benita Reina,Sierra,35008493,13/08/1998
Jose Maria Luciano,Acevedo,35008494,23/10/1998
Benedicto Jaime,Estudiantes,35008495,14/11/2003
Raúl Ramiro,Lanao,35008496,20/08/1999
Angela Alcira,Guerrero,35008497,19/08/1998
Josefa Alcira,Ortega,35008498,28/10/1998
Irma Cipriana,Pinzon,35008499,22/04/2002
Marta Hayde,Sierra,35008500,02/11/2003
Nelson Edy,Camargo,35008501,08/03/2001
Pilar Luisa,Castaño,35008502,26/10/1999
Ramona Maris,Herrera,35008503,09/03/2001
Virginia Delfina,Lanao,35008504,24/11/1998
Odila Antonia,Cortés,35008505,07/01/1998
Aldo Edmundo Pablo,Hernandez,35008506,20/04/1998
Udilma Olimpia,Suarique,35008507,23/10/2000
Hugo Manlio,Blanco,35008508,21/06/2001
Silvia Adelma,Acero,35008509,09/09/1998
Augusto Maria Aquiles,Castaño,35008510,14/03/1998
Ramona Dimas Consuelo,García,35008511,22/06/2000
David Amilcar,Dussán,35008512,01/02/2001
Rene Atanasio,Marin,35008513,11/02/2000
Juan Aer,Blanco,35008514,15/05/2001
Jose Evangelio,Zúñiga,35008515,11/10/1999
Dora Maria Fernanda,Cortés,35008516,16/02/2002
Carlos Pedro Jose,Camargo,35008517,09/05/2000
Adela Erminda,Diaz,35008518,09/12/2002
Atilio Norberto,Blanco,35008519,28/06/2001
Nelly De Las Mercedes,Mejia,35008520,18/08/1998
Zulma Zulema Beatriz,Hernández,35008521,18/11/2002
Leonor Viviana,Diaz,35008522,27/07/2003
Elena Martha,Barjuch,35008523,03/05/1998
Ester Beatriz,Camargo,35008524,12/04/1998
Ausberto,Nieto,35008525,27/08/1999
Hector Pedro Eugenio,Castiblanco,35008526,09/02/1998
Bernaldo,Delgado,35008527,15/12/2002
Mercedes Exaltacion,Guerrero,35008528,19/12/2003
Isolina Flora,Barthel,35008529,07/03/2000
Nilsa Elda,Coral,35008530,10/09/2000
Ines Juanita Ramona,Barjuch,35008531,04/03/2000
Dora Elizabeth,Aristizabal,35008532,16/12/2001
Palmira Ana,Villa,35008533,08/08/2002
Cremilda Maria,Ruiz,35008534,11/04/1998
Esperanza Elena,Botero,35008535,15/08/1998
Irma Gorgonia,Jimenez,35008536,21/02/1999
Santos Carmen,Acevedo,35008537,18/01/1999
Silvia Elvira,Diaz,35008538,22/05/2000
Ernesto Guido,Bravo,35008539,28/02/2002
Reina Hercilia,Barjuch,35008540,07/08/2002
Lidia Ilvia,Moncaleano,35008541,16/11/2002
Hector Ramon Antonio,Varon,35008542,24/04/2001
Telinda Del Carmen,Mejia,35008543,11/08/2003
Dorila Ceferina,Herrera,35008544,09/03/2000
Fernando Enzo,Bravo,35008545,11/12/1998
Carlos Alceste,Novoa,35008546,17/07/1998
Mario Antonio Washington,Cortés,35008547,18/11/2002
Dorila Ernestina,Lanao,35008548,02/10/1998
Novaro Casiano,Camargo,35008549,05/09/2000
Odilma Dora,Navia,35008550,27/10/2002
Yolanda de Jesus,Moncaleano,35008551,19/06/2003
Vicente Samuel,Perez,35008552,28/01/1998
Ines Rómula,Nieto,35008553,27/03/2003
Bartolina del Señor,Acero,35008554,19/07/2001
Aidelina Rita,Mendoza,35008555,08/01/2001
Angel Pompeyo,Moncaleano,35008556,20/12/2001
Vilma Marisela,Dueñas,35008557,22/09/2002
Lilia Lujan,Torres,35008558,18/03/2001
Florinda Luisa,Cervantes,35008559,03/06/2000
Martin Matias,Rey,35008560,20/11/2001
Norberto Cayetano,Gomez,35008561,01/04/1999
Maria Elena Dolores,Acevedo,35008562,18/01/2003
Odilia Justa,Botero,35008563,01/08/2000
Mirta Elsa de las Mercedes,Fernández,35008564,24/07/2000
Ana Angela,Villa,35008565,15/11/1998
Jose Luis Benito,Nieto,35008566,16/08/2000
Milka Elizabet,Villa,35008567,03/07/2001
Bacilio,Tarquino,35008568,20/12/2001
Mariano Roberto,Ruiz,35008569,23/07/2003
Hoon Sik,Herrera,35008570,24/02/2001
Norberta Selva Isabel,Estudiantes,35008571,16/05/1999
Alejnadro,Dueñas,35008572,17/12/1999
Mirta Amabella,Gomez,35008573,18/07/2001
Delicia María,Estudiantes,35008574,22/08/1999
Sergio Viterbo,Barrera,35008575,17/03/2000
Ciceron Andres,Botero,35008576,09/06/2002
Graciela Teresita Lucia,Rodríguez,35008577,07/11/2000
Teresa  Nieves,Herrera,35008578,06/03/1998
Magdalena De Las Maria,Gonzalez,35008579,23/03/1998
Juan Selman,Acero,35008580,02/06/1998
Adan Felipe,Orozco,35008581,20/06/1999
Juan Carlos Bautista Eduardo,Alfonso,35008582,04/09/1999
Emilio De Maria,Rueda,35008583,13/12/2000
Santos Bernardino,Barjuch,35008584,08/09/2002
Dolores Marianela,Guerrero,35008585,16/12/1999
Emma Adelaide,Guacas,35008586,16/11/2001
Martina Hermelinda,Dussán,35008587,15/11/2001
Juana Eulogia,Barjuch,35008588,12/06/2001
Diodelina Orfelia,Cruz,35008589,01/05/2002
Dalinda Edesia,Mejia,35008590,24/11/1999
Brigido Benjamin,Fino,35008591,27/12/2003
Hilario Salomon,Mahecha,35008592,12/05/2000
Laurence Howard,Orozco,35008593,15/02/1998
Felipe Denicio,Diaz,35008594,02/09/2001
Elcar Alfredo,Jimenez,35008595,04/03/2001
Concepcion Maria,Hernández,35008596,21/01/2001
Serkiz,Rocha,35008597,05/04/2001
Marcelo Jacobo,Camargo,35008598,03/03/2001
Jovina Magdalena,Cruz,35008599,17/06/1999
Maria Noemi,Forero,35008600,14/03/2003
Jorge Benedicto,Zúñiga,35008601,01/07/1998
Dora Delfina,Herrera,35008602,23/09/1998
Jorge Apolinar,Hernández,35008603,04/12/2003
Rosario Ernesto,Castaño,35008604,12/06/2000
Celia Lucrecia,Nieto,35008605,19/03/2000
Maria Ester Lujan,Novoa,35008606,16/01/2001
Natalia Susana,Vargas,35008607,02/10/1998
Elvira Sofia,Perez,35008608,06/06/1999
Virginia Rigel,Mahecha,35008609,26/08/2003
Lidia Casimira,Cortés,35008610,13/08/2003
Andres Anselmo,Cervantes,35008611,13/05/1998
Sara Bartolina,Ortega,35008612,07/12/2002
Mateo Horacio,Zúñiga,35008613,18/03/1999
Fleiviana,Herrera,35008614,24/01/2000
Nestor Jose Omar,Acevedo,35008615,05/12/1998
Justo Fermin,Barjuch,35008616,27/10/2002
Tadeo Rodolfo,Tarquino,35008617,16/04/1998
Rafael Jose Bautista,Horta,35008618,23/10/1998
Viviana Bernarda,Blanco,35008619,16/12/1999
Telma Dora,Blanco,35008620,27/12/2000
Sunilda Susana,Sánchez,35008621,17/08/1999
Cesar Dalmacio,Coral,35008622,23/03/2000
Ramon Constantino,Aristizabal,35008623,23/12/2000
Clara Santa,Pinzon,35008624,19/12/1998
Pablo Policarpo,García,35008625,09/07/2003
Transfiguracion,Perez,35008626,18/03/2002
Heriberto Segundo,Quesada,35008627,12/11/1998
Bitalia Santos,Rocha,35008628,18/12/2002
Ulises Rodolfo,Guerrero,35008629,06/03/1999
Marcelo Yolindo,Rodríguez,35008630,18/06/1999
Lindor Reinaldo,Forero,35008631,16/04/2003
Juan Esteban Maria,Rocha,35008632,19/12/2003
Alfredo Eleodoro,Guerrero,35008633,19/05/1999
Loreto Sabas,Camargo,35008634,13/04/2003
Maria Palmenia,Dueñas,35008635,13/03/2002
